datetime,country,inv_type,banner_type,exchange,ad_size,is_video,video_duration,placement_type,spend,impressions,clicks,installs,installs_cta,buys_d1,buys_d3,buys_d7,revenue_d1,revenue_d3,revenue_d7,buyers_d1,buyers_d3,buyers_d7
2023-11-08,GB,in_app,vast,Inmobi,interstitial,1,27,interstitial video,2.61165,260,65,1,1,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,vast,Bidmachine D,interstitial,1,27,rewarded video,0.49944,53,25,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,image,Vungle,interstitial,0,0,interstitial static,1.12894,163,100,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,US,in_app,image,Rakuten,mpu,0,0,banner static,0.03144,16,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.02053,9,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,US,in_app,vast,Chartboost,interstitial,1,30,interstitial video,19.27959,813,371,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,image,MobilityWare,leaderboard,0,0,banner static,0.00325,36,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,vast,Chartboost,interstitial,1,30,rewarded video,1.84521,138,29,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,Equativ,interstitial,1,30,interstitial video,0.08702,34,31,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0.03198,17,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,DT Exchange,interstitial,1,27,interstitial video,0.65824,76,31,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,image,Mintegral,interstitial,0,0,interstitial static,2.56452,478,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,PubMatic,xlarge,0,0,banner static,31.55476,133977,73,16,2,0,0,5,0,0,12.78162898,0,0,1
2023-11-06,CA,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.40944,278,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0.00548,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,image,Mintegral,interstitial_landscape,0,0,interstitial static,0.37848,141,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,vast,Unity,interstitial,1,27,rewarded video,2.80327,291,106,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,Vungle,interstitial_landscape,1,28,interstitial video,0.79964,86,53,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,22.6711,1618,1045,1,1,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,11.69169,87197,119,4,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,image,MobilityWare,leaderboard,0,0,banner static,0.02329,227,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,image,Unity,mpu,0,0,banner static,0.0065,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,CA,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,0.04415,36,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00128,9,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Bidmachine D,interstitial,1,27,rewarded video,0.15757,10,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,5.25613,320,126,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,vast,PubMatic,interstitial_landscape,1,30,interstitial video,0.24141,103,26,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.43038,62,10,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,native,Bidmachine D,native,0,0,banner static,0.00212,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,vast,Chartboost,interstitial,1,45,rewarded video,1.19697,181,36,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,DE,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,0.06417,18,25,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,vast,Inmobi,interstitial_landscape,1,28,interstitial video,0.82924,96,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Mintegral,interstitial_landscape,1,30,rewarded video,5.94804,438,376,1,1,0,0,0,0,0,0,0,0,0
2023-11-04,CA,in_app,vast,Inmobi,interstitial,1,27,interstitial video,8.32041,963,253,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,CA,in_app,image,Google,xlarge,0,0,banner static,10.066,85732,104,9,0,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,vast,PubNative,interstitial,1,27,interstitial video,0.10311,21,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,vast,Smaato,interstitial,1,30,interstitial video,0.01533,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,MX,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,2.12474,993,217,1,1,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,image,IronSource,interstitial_landscape,0,0,interstitial static,0.082,24,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,MX,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.02261,2,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.64176,216,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,image,Smaato,leaderboard,0,0,banner static,0.00734,288,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,Chartboost,interstitial,1,45,rewarded video,0.02223,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,vast,Inmobi,interstitial,1,30,rewarded video,0.80888,87,36,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,native,Google,native,0,0,banner static,0.19379,2397,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,vast,PubNative,interstitial,1,27,interstitial video,0.05511,15,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,image,Ogury,interstitial,0,0,interstitial static,1.72114,288,102,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,native,Outbrain,native,0,0,banner static,0.00216,20,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,AppLovin,interstitial_landscape,1,30,interstitial video,0.03265,13,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,vast,Smaato,interstitial,1,30,interstitial video,2.79033,1005,748,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,Smaato,interstitial_landscape,1,30,interstitial video,0.00472,9,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.11587,97,25,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0.05584,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,GB,in_app,vast,Mintegral,interstitial,1,30,interstitial video,0.06509,10,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,vast,Inmobi,interstitial_landscape,1,28,interstitial video,3.73398,402,89,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,Inmobi,leaderboard,0,0,banner static,0.00172,141,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,vast,Chartboost,interstitial_landscape,1,30,interstitial video,0.29959,36,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,Smaato,interstitial_landscape,0,0,interstitial static,0.15716,251,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.04646,29,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,Chartboost,interstitial_landscape,1,42,rewarded video,0.94657,128,22,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,vast,Unity,interstitial,1,27,interstitial video,1.73478,324,160,2,2,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,IronSource,interstitial,1,27,interstitial video,0.01001,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,image,Google,interstitial_landscape,0,0,interstitial static,0.11939,132,28,1,1,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,image,PubNative,interstitial_landscape,0,0,rewarded static,0.00023,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,image,MobilityWare,xlarge,0,0,banner static,0.01468,149,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,Mintegral,interstitial,1,30,interstitial video,0.21236,48,12,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,CA,in_app,vast,PubMatic,interstitial,1,30,interstitial video,19.48378,4099,1378,4,3,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,Vungle,interstitial_landscape,1,42,interstitial video,0.1171,17,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,image,Mintegral,interstitial_landscape,0,0,interstitial static,0.4376,47,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,MobilityWare,xlarge,0,0,banner static,0.05668,913,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,Vungle,mpu,0,0,banner static,0.1111,463,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,image,Google,interstitial,0,0,rewarded static,1.07332,1338,48,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,vast,Vungle,interstitial,1,45,interstitial video,0.02254,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,native,Outbrain,native,0,0,banner static,0.005,65,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.23068,137,26,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,vast,Chartboost,interstitial_landscape,1,42,rewarded video,1.41015,153,25,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,MX,in_app,vast,IronSource,interstitial_landscape,1,45,rewarded video,0.01071,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,US,in_app,vast,AppLovin,interstitial_landscape,1,30,interstitial video,16.8377,194,97,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,MobilityWare,interstitial_landscape,1,28,interstitial video,0.00143,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,Unity,interstitial,1,45,interstitial video,0.7374,159,73,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,CA,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,2.02432,305,81,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,vast,IronSource,interstitial_landscape,1,42,interstitial video,0.00968,7,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,image,Unity,mpu,0,0,banner static,0.00163,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,vast,Unity,interstitial,1,30,rewarded video,58.37047,5534,1683,2,1,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,vast,MobilityWare,interstitial_landscape,1,28,interstitial video,0.01305,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,GB,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,1.84694,197,71,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,DT Exchange,xlarge,0,0,banner static,0.99376,19064,8,3,0,0,0,0,0,0,0,0,0,0
2023-11-17,CA,in_app,vast,PubNative,interstitial,1,30,interstitial video,1.48797,284,52,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,MX,in_app,vast,Vungle,interstitial_landscape,1,45,interstitial video,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,image,Mintegral,interstitial_landscape,0,0,interstitial static,2.50492,177,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,Equativ,xlarge,0,0,banner static,6.80351,53194,53,8,0,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,image,MobilityWare,leaderboard,0,0,banner static,0.0002,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,Unity,interstitial,1,45,rewarded video,1.35374,121,70,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,image,Outbrain,mpu,0,0,banner static,0.00603,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,vast,DT Exchange,interstitial,1,27,rewarded video,8.81318,616,248,2,2,0,0,0,0,0,0,0,0,0
2023-11-10,CA,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,0.25818,41,15,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,image,IronSource,mpu,0,0,banner static,0.00072,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.82331,200,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,vast,IronSource,interstitial_landscape,1,42,rewarded video,0.05885,23,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,MobilityWare,xlarge,0,0,banner static,0.01374,120,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,12.67756,592,496,1,1,0,0,0,0,0,0,0,0,0
2023-11-01,MX,in_app,vast,Vungle,interstitial_landscape,1,45,rewarded video,3.12762,235,205,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,Unity,interstitial,1,27,rewarded video,2.24827,197,52,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.05368,19,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,vast,Chartboost,interstitial,1,27,rewarded video,0.11908,17,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,image,Google,interstitial,0,0,rewarded static,3.42334,1166,28,2,0,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,vast,Unity,interstitial_landscape,1,28,rewarded video,0.30457,22,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,Vungle,interstitial,0,0,interstitial static,19.58325,2313,664,1,1,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,image,Ogury,mpu,0,0,banner static,0.00064,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,CA,in_app,image,Display.io,xlarge,0,0,banner static,0.00026,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,vast,IronSource,interstitial_landscape,1,42,rewarded video,0.09326,39,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,image,Inmobi,interstitial,0,0,interstitial static,0.02763,31,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,vast,Unity,interstitial_landscape,1,42,rewarded video,1.59633,673,214,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,vast,IronSource,interstitial,1,30,rewarded video,2.17428,423,57,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,MX,in_app,vast,Unity,interstitial,1,27,rewarded video,0.29243,19,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,image,Unity,xlarge,0,0,banner static,4.48429,13042,25,1,0,0,0,0,0,0,0,0,0,0
2023-11-10,US,in_app,image,IronSource,xlarge,0,0,banner static,14.34035,100949,33,2,0,1,2,5,1.99,3.98,9.95,1,1,1
2023-11-14,DE,in_app,vast,Mintegral,interstitial,1,30,rewarded video,6.09499,1321,1095,2,2,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,Unity,interstitial,1,42,rewarded video,0.91184,454,132,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,20.03922,2069,839,2,2,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,vast,Vungle,interstitial,1,45,rewarded video,5.13874,501,469,1,1,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.16636,22,7,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,PubMatic,interstitial_landscape,0,0,interstitial static,2.87714,3898,100,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,GB,in_app,vast,MobilityWare,interstitial_landscape,1,30,interstitial video,0.11153,14,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,vast,Smaato,interstitial,1,30,interstitial video,0.04403,12,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,7.54885,598,210,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,vast,IronSource,interstitial,1,42,rewarded video,0.20047,110,19,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,image,DT Exchange,mpu,0,0,banner static,0.60097,17857,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.0071,238,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,image,IronSource,interstitial_landscape,0,0,interstitial static,0.27762,62,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.02965,11,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,vast,Unity,interstitial_landscape,1,42,rewarded video,0.811,190,62,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,vast,Vungle,interstitial,1,45,interstitial video,1.52198,166,106,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,image,Google,mpu,0,0,banner static,0.73991,9402,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,vast,PubNative,interstitial,1,30,interstitial video,33.4947,13266,1214,3,3,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,vast,PubNative,interstitial,1,42,interstitial video,0.23814,35,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,vast,Inmobi,interstitial,1,27,interstitial video,0.00841,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,PubNative,interstitial,1,30,rewarded video,0.03916,18,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,US,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,0.22136,31,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,4.95576,528,192,1,1,0,0,0,0,0,0,0,0,0
2023-11-07,MX,in_app,vast,Vungle,interstitial,1,30,rewarded video,0.09541,4,0,1,1,0,0,0,0,0,0,0,0,0
2023-11-03,FR,in_app,vast,AppLovin,interstitial,1,45,interstitial video,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.14922,63,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,0.31142,44,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,29.46019,3494,1421,4,4,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,MobilityWare,interstitial_landscape,1,30,interstitial video,0.06769,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,vast,Mintegral,interstitial_landscape,1,30,rewarded video,4.31001,931,541,1,0,0,0,0,0,0,0,0,0,0
2023-11-07,CA,in_app,image,AppLovin,leaderboard,0,0,banner static,1.06528,30568,42,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,0.12353,29,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,image,DT Exchange,interstitial,0,0,interstitial static,5.30432,1173,404,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,image,Equativ,interstitial_landscape,0,0,interstitial static,1.09268,2303,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,image,Inmobi,leaderboard,0,0,banner static,197.70051,553014,288,43,0,0,2,2,0,3.98,3.98,0,1,1
2023-11-18,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,2.47922,126,114,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,vast,Unity,interstitial,1,27,rewarded video,0.88969,108,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,vast,Vungle,interstitial,1,45,rewarded video,21.08062,1739,1241,4,4,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,Chartboost,interstitial,1,45,rewarded video,0.20667,36,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,MX,in_app,vast,Chartboost,interstitial_landscape,1,30,rewarded video,0.09039,8,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,image,IronSource,interstitial_landscape,0,0,interstitial static,0.14185,37,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.03703,9,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Inmobi,interstitial,1,45,interstitial video,0.74884,113,34,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,image,Mintegral,interstitial_landscape,0,0,interstitial static,0.60798,205,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,vast,PubNative,interstitial_landscape,1,30,interstitial video,1.84514,754,367,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,Inmobi,interstitial,1,45,interstitial video,0.47967,59,20,1,0,3,6,12,21.97,69.94,166.87,1,1,1
2023-12-02,DE,in_app,vast,Bidmachine D,interstitial,1,42,interstitial video,0.04864,10,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.14313,51,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,image,Vungle,interstitial,0,0,interstitial static,2.30614,333,50,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,0.13555,28,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,vast,Chartboost,interstitial,1,30,interstitial video,1.80377,227,30,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,vast,Chartboost,interstitial,1,42,interstitial video,0.48176,178,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,vast,Chartboost,interstitial_landscape,1,28,rewarded video,0.24617,19,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,IronSource,interstitial,0,0,interstitial static,0.4558,136,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,PubNative,interstitial,1,30,interstitial video,9.90392,5867,556,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,vast,MobilityWare,interstitial_landscape,1,30,interstitial video,0.02383,10,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.1689,44,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,MX,in_app,image,IronSource,mpu,0,0,banner static,0.04658,257,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,image,Ogury,interstitial,0,0,interstitial static,0.49358,65,23,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.00235,1650,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,2.61366,830,175,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,US,in_app,vast,Unity,interstitial,1,45,rewarded video,9.59266,991,628,1,1,0,0,0,0,0,0,0,0,0
2023-11-24,DE,in_app,image,MobilityWare,leaderboard,0,0,banner static,0.00009,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,CA,in_app,image,Vungle,leaderboard,0,0,banner static,0.04066,855,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,GB,in_app,vast,Unity,interstitial,1,27,interstitial video,3.51824,320,114,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,IronSource,mpu,0,0,banner static,0.00003,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,image,DT Exchange,interstitial,0,0,interstitial static,0.17604,30,7,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.00671,10,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,vast,Chartboost,interstitial_landscape,1,30,interstitial video,0.07037,9,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.04344,2131,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,vast,Inmobi,interstitial_landscape,1,28,rewarded video,0.14869,19,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,vast,IronSource,interstitial,1,42,rewarded video,0.77065,204,40,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,0.2908,56,19,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,vast,IronSource,interstitial,1,45,interstitial video,2.62207,168,18,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,vast,Chartboost,interstitial_landscape,1,30,interstitial video,0.03189,5,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,vast,PubNative,interstitial,1,27,rewarded video,0.00604,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,vast,IronSource,interstitial,1,42,interstitial video,0.049,28,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,image,Mintegral,interstitial,0,0,interstitial static,7.56999,514,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,MobilityWare,xlarge,0,0,banner static,0.00241,25,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,vast,Equativ,interstitial,1,30,interstitial video,0.42052,77,28,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,DT Exchange,interstitial_landscape,1,28,interstitial video,0.05842,7,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,image,Equativ,interstitial,0,0,interstitial static,5.5712,5641,1288,3,3,0,0,0,0,0,0,0,0,0
